iq2,q2_low,q2_high,ixb,xb_low,xb_high,it,t_low,t_high,reliable_phi_bins,overlap_phi_bins,born_sum,radiative_sum,mean_c_rad,median_c_rad,min_c_rad,max_c_rad,mean_delta_c
2,2.0,2.5,5,0.3,0.38,6,1.0,1.5,20,20,151755.0,240613.0,1.0919149861674442,1.168750776409651,0.6655660029102839,1.2329799846253187,0.016180708025733667
2,2.0,2.5,5,0.3,0.38,7,1.5,2.0,20,20,61806.0,99849.0,1.093179673754733,1.1846024209508248,0.6037418113221976,1.2307596525130098,0.025294287474889533
2,2.0,2.5,6,0.38,0.48,1,0.15,0.2,20,20,1617.0,987.0,2.822074017801212,2.7774693565440858,2.1740892729029495,3.8044622094755622,0.5101840342752781
2,2.0,2.5,6,0.38,0.48,2,0.2,0.3,20,20,70067.0,85430.0,1.3976493042487712,1.4323790106811942,1.1630592241226683,1.5449264061106296,0.0319696700273983
2,2.0,2.5,6,0.38,0.48,3,0.3,0.4,20,20,144243.0,193990.0,1.2570662531898102,1.3351629822643876,0.967691357736941,1.4107250318914542,0.019721829586822663
2,2.0,2.5,6,0.38,0.48,4,0.4,0.6,20,20,320934.0,436896.0,1.2326172957205181,1.2705841293574407,0.942255681410247,1.3534143495856072,0.01308252190488427
2,2.0,2.5,6,0.38,0.48,5,0.6,1.0,20,20,536627.0,744877.0,1.203384915141447,1.23383009561292,0.989160892578015,1.3564104674217043,0.00990975770264953
2,2.0,2.5,6,0.38,0.48,6,1.0,1.5,20,20,373068.0,575032.0,1.0873729569734543,1.1430846518900988,0.6756934046500411,1.2590183756140856,0.01046709343471236
2,2.0,2.5,6,0.38,0.48,7,1.5,2.0,20,20,166615.0,308448.0,0.924283762743243,0.9990096502172989,0.44513499334818624,1.1129729325232223,0.012787652786413459
2,2.0,2.5,7,0.48,0.58,3,0.3,0.4,20,20,24213.0,15115.0,2.724659214043188,2.7965828742057868,2.0105143247212682,3.2441892834000394,0.1263731083774267
2,2.0,2.5,7,0.48,0.58,4,0.4,0.6,20,20,340138.0,133342.0,4.273805250173292,4.266885935934701,2.2018000321894466,5.868688810180955,0.06169262811191254
2,2.0,2.5,7,0.48,0.58,5,0.6,1.0,20,20,1021405.0,390897.0,4.355038121834683,4.438720332302243,2.2792892529366924,6.391175513541316,0.03655452399050791
2,2.0,2.5,7,0.48,0.58,6,1.0,1.5,20,20,746208.0,617296.0,2.013991864741844,2.091657282237705,0.922897875321842,2.8626364375654987,0.015431688679092444
2,2.0,2.5,7,0.48,0.58,7,1.5,2.0,20,20,320469.0,615134.0,0.8723938288446952,0.9100912429147285,0.4080086839802996,1.2271793819127088,0.008458995706309012
2,2.0,2.5,8,0.58,0.7,4,0.4,0.6,20,20,27508.0,1445.0,32.55425203493218,30.22265064606001,23.19583817751843,51.84470601999958,3.9454189127285217
2,2.0,2.5,8,0.58,0.7,5,0.6,1.0,20,20,1127866.0,35915.0,53.15909832975949,52.76917501595442,25.26930110084171,78.61110155542248,1.2675214923883376
2,2.0,2.5,8,0.58,0.7,6,1.0,1.5,20,20,1142742.0,76545.0,25.103482067980277,25.955030468489156,12.071750115225814,35.78007462678232,0.4159748195517601
2,2.0,2.5,8,0.58,0.7,7,1.5,2.0,20,20,418098.0,92429.0,7.630861326928492,7.9503225312685375,4.000929411836709,10.701773398727198,0.12336702495010377
3,2.5,3.0,3,0.2,0.25,0,0.09,0.15,15,20,121.0,577.0,0.4668084247649526,0.37787360664941255,0.2972605705642045,0.8765375798688082,0.19167430613204728
3,2.5,3.0,3,0.2,0.25,1,0.15,0.2,11,19,87.0,490.0,0.46892287687120504,0.41921362515464744,0.3092559529829366,1.028978898106862,0.20638150900740895
3,2.5,3.0,3,0.2,0.25,2,0.2,0.3,19,20,166.0,924.0,0.34190982400707465,0.3275775518317725,0.18677834784117955,0.6213640689051098,0.12331719093743078
3,2.5,3.0,3,0.2,0.25,3,0.3,0.4,19,20,157.0,927.0,0.32243082803126516,0.3226171462711283,0.1509169050556731,0.5716549433927011,0.1189771917268869
3,2.5,3.0,3,0.2,0.25,4,0.4,0.6,20,20,253.0,1316.0,0.3431377826570919,0.3292732473941957,0.20387693785334093,0.5286733687015205,0.1037310528528725
3,2.5,3.0,3,0.2,0.25,5,0.6,1.0,20,20,272.0,1617.0,0.3044304338240186,0.2768672500606472,0.12548523147644655,0.5806573834461294,0.08723814522068904
3,2.5,3.0,3,0.2,0.25,6,1.0,1.5,16,20,138.0,827.0,0.3429661083433227,0.3525012227005702,0.19857487507325405,0.45130653425739553,0.13081976984272442
3,2.5,3.0,3,0.2,0.25,7,1.5,2.0,5,19,67.0,357.0,0.5982091420959397,0.5437693363979351,0.4837080290245932,0.7687773376660462,0.27296422071109183
3,2.5,3.0,4,0.25,0.3,0,0.09,0.15,20,20,10038.0,15993.0,1.0773429030883932,1.0810836394367294,0.8956788557870144,1.2230670657791922,0.06136693001299356
3,2.5,3.0,4,0.25,0.3,1,0.15,0.2,20,20,9424.0,16260.0,0.9954905144571656,0.9827450979223797,0.8831897493189033,1.2041750268961071,0.05771284970131313
3,2.5,3.0,4,0.25,0.3,2,0.2,0.3,20,20,18906.0,32588.0,0.9934148031637655,0.9886365628732472,0.9175031680270471,1.0559984630141734,0.040705191507917855
3,2.5,3.0,4,0.25,0.3,3,0.3,0.4,20,20,17509.0,30157.0,0.994087494315145,0.9969151986395273,0.8948965112422809,1.0873697478699933,0.04234367623153854
3,2.5,3.0,4,0.25,0.3,4,0.4,0.6,20,20,27931.0,48825.0,0.9808268367067725,0.9886933190205589,0.8667026561115145,1.0664514898953275,0.03300262296276328
3,2.5,3.0,4,0.25,0.3,5,0.6,1.0,20,20,33699.0,58289.0,0.9934676639308258,1.0143969572115559,0.8791088792125827,1.093507044922057,0.03047717889869503
3,2.5,3.0,4,0.25,0.3,6,1.0,1.5,20,20,19172.0,32645.0,1.0095571502308787,1.0207263724176983,0.886856298861628,1.1101565829949436,0.04113172092785835
3,2.5,3.0,4,0.25,0.3,7,1.5,2.0,20,20,8100.0,13810.0,1.009775052765786,1.0153385935728094,0.8604169887204309,1.1660689828923714,0.06321936051735132
3,2.5,3.0,5,0.3,0.38,0,0.09,0.15,20,20,5933.0,6816.0,1.4966289224207137,1.4873754439572244,1.2920967898602145,1.8672707653626592,0.1189421737742721
3,2.5,3.0,5,0.3,0.38,1,0.15,0.2,20,20,21132.0,28528.0,1.2693284764024266,1.2701015988289914,1.0961943573158233,1.405246441914988,0.051586591896799004
3,2.5,3.0,5,0.3,0.38,2,0.2,0.3,20,20,52468.0,77036.0,1.163664836143232,1.1858087926546268,1.0266438075133963,1.2259579813984152,0.029533333127123022
3,2.5,3.0,5,0.3,0.38,3,0.3,0.4,20,20,51274.0,76641.0,1.1422141709511773,1.1429051944715996,1.0533756644439196,1.2526859427482633,0.029281636223721548
3,2.5,3.0,5,0.3,0.38,4,0.4,0.6,20,20,89597.0,134525.0,1.1370318061780984,1.1430762315566616,1.0451811550260264,1.214620471746692,0.02206649227691101
3,2.5,3.0,5,0.3,0.38,5,0.6,1.0,20,20,117200.0,178054.0,1.125761123393414,1.135166364362202,0.9591459224556832,1.2143663816802681,0.01904105768475159
3,2.5,3.0,5,0.3,0.38,6,1.0,1.5,20,20,68340.0,106409.0,1.1082029692377782,1.1486650378688439,0.8045702369480935,1.2188780134085146,0.02441334083558445
3,2.5,3.0,5,0.3,0.38,7,1.5,2.0,20,20,29113.0,45521.0,1.113874005431559,1.156106287727551,0.7420224848705975,1.2596434463649724,0.03758087512826191
3,2.5,3.0,6,0.38,0.48,1,0.15,0.2,20,20,467.0,230.0,3.6043772346919765,3.59755780165181,1.3033732709353583,6.745528332033872,1.3164728233519887
3,2.5,3.0,6,0.38,0.48,2,0.2,0.3,20,20,31586.0,38772.0,1.3943931252178237,1.4005675021365098,1.1917064913810957,1.550268989999143,0.04732071810177355
3,2.5,3.0,6,0.38,0.48,3,0.3,0.4,20,20,65950.0,90630.0,1.2415050809964916,1.256486800481193,1.0904062876899074,1.3483731741251228,0.028526216839104362
3,2.5,3.0,6,0.38,0.48,4,0.4,0.6,20,20,138716.0,199686.0,1.1801099166415914,1.2051099286487954,1.0303624323644427,1.269411334716952,0.01864590702838165
3,2.5,3.0,6,0.38,0.48,5,0.6,1.0,20,20,222568.0,325624.0,1.1583827729864282,1.179049596649489,1.026100136628641,1.249466518638876,0.014475202491176292
3,2.5,3.0,6,0.38,0.48,6,1.0,1.5,20,20,155629.0,234805.0,1.1268694446414056,1.1905238075453828,0.8175297138087079,1.2554147350982099,0.01673746636656576
3,2.5,3.0,6,0.38,0.48,7,1.5,2.0,20,20,71149.0,114191.0,1.0833086541737935,1.1875070895356314,0.5756200883146175,1.2631810243905166,0.023473843406867187
3,2.5,3.0,7,0.48,0.58,3,0.3,0.4,20,20,8224.0,7794.0,1.8129468841378003,1.8130072314211323,1.52945655165481,2.0809491167824588,0.12847490073933732
3,2.5,3.0,7,0.48,0.58,4,0.4,0.6,20,20,111449.0,100182.0,1.8884843954626387,1.9495173125263743,1.5475853426203818,2.092340954178175,0.03695277599265231
3,2.5,3.0,7,0.48,0.58,5,0.6,1.0,20,20,395769.0,265981.0,2.4694364532967152,2.5484755478906376,1.8008414757623434,2.979702826371071,0.028002869852285457
3,2.5,3.0,7,0.48,0.58,6,1.0,1.5,20,20,366394.0,314402.0,1.9292901849693826,2.026185339995712,1.1633799103700024,2.3860286814775264,0.021221946940034462
3,2.5,3.0,7,0.48,0.58,7,1.5,2.0,20,20,196427.0,262083.0,1.2459642689753498,1.3102195074475977,0.5771244459666695,1.6635952944697505,0.01670889269381947
3,2.5,3.0,8,0.58,0.7,4,0.4,0.6,20,20,9375.0,1375.0,11.690914112215493,11.20444390337731,8.810468173357737,15.463029997721573,1.516558195606499
3,2.5,3.0,8,0.58,0.7,5,0.6,1.0,20,20,631206.0,81399.0,13.275593205365269,13.022804456180857,7.5991305070575965,19.392164342526204,0.22110640882832627
3,2.5,3.0,8,0.58,0.7,6,1.0,1.5,20,20,887662.0,212467.0,7.124692716969205,7.279555086180726,3.184821182195472,10.442472529669688,0.0768062285087293
3,2.5,3.0,8,0.58,0.7,7,1.5,2.0,20,20,375589.0,267687.0,2.3903853523434324,2.52140808662925,0.9931394891654448,3.3702472403925703,0.02693343228088226
4,3.0,3.5,4,0.25,0.3,0,0.09,0.15,1,20,56.0,306.0,0.6505039011020392,0.6505039011020392,0.6505039011020392,0.6505039011020392,0.3257613509423228
4,3.0,3.5,4,0.25,0.3,1,0.15,0.2,3,19,62.0,432.0,0.558872268751811,0.5098544089718685,0.41921362515464744,0.7475487721289168,0.25142564038072934
4,3.0,3.5,4,0.25,0.3,2,0.2,0.3,17,20,144.0,846.0,0.3467261636965761,0.34299296603562063,0.19448054775215604,0.5172116154505391,0.13080228132509902
4,3.0,3.5,4,0.25,0.3,3,0.3,0.4,18,20,154.0,749.0,0.38249833375424097,0.39045214988823257,0.2272844955657727,0.5540655605190795,0.14414057951238612
4,3.0,3.5,4,0.25,0.3,4,0.4,0.6,20,20,232.0,1283.0,0.3260024848623753,0.3187102781746917,0.20387693785334093,0.5930252216503721,0.10194788314496905
4,3.0,3.5,4,0.25,0.3,5,0.6,1.0,20,20,239.0,1593.0,0.27195737642144213,0.2717843248182727,0.14869637255879506,0.41473005697117526,0.08273954921156726
4,3.0,3.5,4,0.25,0.3,6,1.0,1.5,16,20,142.0,899.0,0.320842628970206,0.34602830201823676,0.1612360096748644,0.557880125479624,0.12053278896905478
4,3.0,3.5,4,0.25,0.3,7,1.5,2.0,9,19,78.0,376.0,0.5294871272315562,0.4549906692309253,0.3698943751364536,0.8870507742300533,0.2459080647817629
4,3.0,3.5,5,0.3,0.38,0,0.09,0.15,20,20,1511.0,2074.0,1.2624426406621352,1.2431491364125564,0.8293022418232142,1.6593443491993538,0.1908717615740569
4,3.0,3.5,5,0.3,0.38,1,0.15,0.2,20,20,8613.0,12712.0,1.1638005885963947,1.1599449402334976,0.9722945211644793,1.3433181920419055,0.07263578250888228
4,3.0,3.5,5,0.3,0.38,2,0.2,0.3,20,20,22056.0,35402.0,1.068096693872429,1.071023770173039,0.9750384667338236,1.1438144366030478,0.04102425010983596
4,3.0,3.5,5,0.3,0.38,3,0.3,0.4,20,20,21567.0,34860.0,1.059421045247249,1.0589711755721187,0.9560208947947082,1.1564933711703962,0.041120660653503546
4,3.0,3.5,5,0.3,0.38,4,0.4,0.6,20,20,37416.0,60646.0,1.056914910940781,1.0538456429743142,0.980114836854128,1.127850416341635,0.031150400893814413
4,3.0,3.5,5,0.3,0.38,5,0.6,1.0,20,20,49322.0,79814.0,1.0609310456257395,1.0792300404370625,0.9102738574777006,1.1508882575863801,0.027245533122744366
4,3.0,3.5,5,0.3,0.38,6,1.0,1.5,20,20,29929.0,48654.0,1.0603470310154175,1.0774342410848257,0.8229250904616044,1.1931858214438258,0.03491469282825797
4,3.0,3.5,5,0.3,0.38,7,1.5,2.0,20,20,12950.0,21101.0,1.0591872440192336,1.0921247793772308,0.8138934350621578,1.1718775983173886,0.05298817761454498
4,3.0,3.5,6,0.38,0.48,1,0.15,0.2,10,20,161.0,86.0,2.404383984040185,2.7103639973444147,1.1096831254093609,3.2740237667036514,1.2581002697143837
4,3.0,3.5,6,0.38,0.48,2,0.2,0.3,20,20,16171.0,20735.0,1.3379292747619576,1.3433156941574107,1.2075607533684112,1.485491583768058,0.06282282052932792
4,3.0,3.5,6,0.38,0.48,3,0.3,0.4,20,20,34852.0,48872.0,1.2205996603531717,1.2348595411904264,1.061212519004981,1.3443169338966785,0.038325513656240734
4,3.0,3.5,6,0.38,0.48,4,0.4,0.6,20,20,71187.0,103756.0,1.1717724847935485,1.1822537275113636,1.0650834208474536,1.2494927340678195,0.025625551614278312
4,3.0,3.5,6,0.38,0.48,5,0.6,1.0,20,20,110746.0,163732.0,1.1538297933768311,1.1664820524235413,1.0601367899227123,1.2437540813306007,0.020226499420029628
4,3.0,3.5,6,0.38,0.48,6,1.0,1.5,20,20,77458.0,116483.0,1.1386630735618746,1.17789977995549,0.8907635290415823,1.2296092876539093,0.02380507102492526
4,3.0,3.5,6,0.38,0.48,7,1.5,2.0,20,20,35623.0,56634.0,1.0915350485144697,1.152514023260728,0.6862273064315759,1.251933699129834,0.03329940663195115
4,3.0,3.5,7,0.48,0.58,3,0.3,0.4,20,20,3553.0,3335.0,1.830940849621476,1.8213245548231876,1.4883628706350505,2.30394265064331,0.19758766276077094
4,3.0,3.5,7,0.48,0.58,4,0.4,0.6,20,20,49589.0,63437.0,1.3362769795394693,1.3481775855646871,1.1913508267546702,1.4413079722857702,0.03593452795249982
4,3.0,3.5,7,0.48,0.58,5,0.6,1.0,20,20,138070.0,180625.0,1.2961104547016198,1.3099799433163652,1.109601526861979,1.414935460660687,0.021032165870270146
4,3.0,3.5,7,0.48,0.58,6,1.0,1.5,20,20,135294.0,179768.0,1.2669250088156483,1.290199486080018,1.0211553704851817,1.422041200709329,0.020917155711007596
4,3.0,3.5,7,0.48,0.58,7,1.5,2.0,20,20,81313.0,115996.0,1.1740524214303938,1.2215530197178368,0.7227516074773085,1.3709684341165735,0.0245859041410599
4,3.0,3.5,8,0.58,0.7,4,0.4,0.6,20,20,1106.0,231.0,8.46418134662357,7.439136330017016,4.3169804345862595,21.047295643094902,2.8374958778505315
4,3.0,3.5,8,0.58,0.7,5,0.6,1.0,20,20,321643.0,33729.0,16.228660111020368,15.876651174174928,10.886014188926032,22.10967842928252,0.41468871856165535
4,3.0,3.5,8,0.58,0.7,6,1.0,1.5,20,20,608132.0,96796.0,10.703054965446386,10.943944865640876,4.906338375454073,15.482051601040535,0.16546235506903798
4,3.0,3.5,8,0.58,0.7,7,1.5,2.0,20,20,297055.0,120793.0,4.191034057918881,4.398049415634347,1.6031342308217804,5.990089748630072,0.06382323834698847
5,3.5,4.0,5,0.3,0.38,0,0.09,0.15,0,0,0.0,2.0,nan,nan,nan,nan,nan
5,3.5,4.0,5,0.3,0.38,1,0.15,0.2,20,20,853.0,1298.0,1.1472976162986928,1.151706287422749,0.5786691144772741,1.495449331915306,0.22547505767671222
5,3.5,4.0,5,0.3,0.38,2,0.2,0.3,20,20,3298.0,6664.0,0.8516628911987786,0.8629661580311596,0.7093594622448255,0.962333698676155,0.08109302195461986
5,3.5,4.0,5,0.3,0.38,3,0.3,0.4,20,20,3293.0,6739.0,0.8404532539291578,0.8589192688845835,0.681105048984059,0.9551364186795364,0.07995682656338261
5,3.5,4.0,5,0.3,0.38,4,0.4,0.6,20,20,5596.0,11571.0,0.8310566964732551,0.8306089175916107,0.7291655691256068,0.9308149501644065,0.060581939325061486
5,3.5,4.0,5,0.3,0.38,5,0.6,1.0,20,20,7732.0,15841.0,0.8399980347904202,0.8323485394251469,0.7055561013045049,0.9896841524550053,0.052192710868848566
5,3.5,4.0,5,0.3,0.38,6,1.0,1.5,20,20,4841.0,9636.0,0.8677829691037339,0.8569075257935288,0.7323195240379752,1.0120110481969724,0.06845668674982511
5,3.5,4.0,5,0.3,0.38,7,1.5,2.0,20,20,2088.0,4315.0,0.8368342032737756,0.8360817363027779,0.5891673486607487,1.028978898106862,0.09968688351311701
5,3.5,4.0,6,0.38,0.48,1,0.15,0.2,0,14,63.0,22.0,nan,nan,nan,nan,nan
5,3.5,4.0,6,0.38,0.48,2,0.2,0.3,20,20,9237.0,11976.0,1.3258693367990881,1.3121654180260345,1.066574632271211,1.51888265962124,0.08211863979409942
5,3.5,4.0,6,0.38,0.48,3,0.3,0.4,20,20,20618.0,29319.0,1.2058706768903587,1.1948988234946145,1.1071435753617498,1.3071699815945843,0.04903846549663579
5,3.5,4.0,6,0.38,0.48,4,0.4,0.6,20,20,40606.0,60727.0,1.1450309931449847,1.1427352093376637,1.0686022122953354,1.2692616952670777,0.032890402359769415
5,3.5,4.0,6,0.38,0.48,5,0.6,1.0,20,20,61456.0,93251.0,1.128661948558366,1.1406216748082612,0.9972604005520319,1.2296262220529444,0.02631707946152933
5,3.5,4.0,6,0.38,0.48,6,1.0,1.5,20,20,43162.0,65682.0,1.126769105317065,1.1532738942991885,0.926168309994373,1.2113295889106095,0.03132287993264031
5,3.5,4.0,6,0.38,0.48,7,1.5,2.0,20,20,20218.0,31462.0,1.1096347644504139,1.1419736122757809,0.8067451691092173,1.2749583977058232,0.044916405714245565
5,3.5,4.0,7,0.48,0.58,3,0.3,0.4,20,20,1751.0,1583.0,1.9661498552200622,1.872783679580996,1.4900514098268762,3.674924636095935,0.3107942344833229
5,3.5,4.0,7,0.48,0.58,4,0.4,0.6,20,20,28511.0,36653.0,1.3332765763518224,1.3356334874757159,1.2045198902118366,1.5227152516298246,0.04715198335786545
5,3.5,4.0,7,0.48,0.58,5,0.6,1.0,20,20,75788.0,108088.0,1.1974806635935669,1.2141316223953686,1.1073368173120433,1.2697047594320199,0.025590694138025966
5,3.5,4.0,7,0.48,0.58,6,1.0,1.5,20,20,70951.0,102921.0,1.1700206488565126,1.1887843951462995,0.9900071866330528,1.28418535083697,0.025925067122042393
5,3.5,4.0,7,0.48,0.58,7,1.5,2.0,20,20,42166.0,63060.0,1.1342372515374985,1.167411762568051,0.8067374987526993,1.2774811848478993,0.032482371856861744
5,3.5,4.0,8,0.58,0.7,4,0.4,0.6,18,20,273.0,161.0,2.999705051339992,2.979848392707654,1.0797926708528798,6.080329852449638,1.346129380057437
5,3.5,4.0,8,0.58,0.7,5,0.6,1.0,20,20,119765.0,32004.0,6.354175842771371,6.332990182378596,5.024840497906109,7.188856540896763,0.1791610056104979
5,3.5,4.0,8,0.58,0.7,6,1.0,1.5,20,20,333403.0,63721.0,8.751178781155797,8.920859175530252,5.818136454267203,10.829031644175751,0.16951096963309156
5,3.5,4.0,8,0.58,0.7,7,1.5,2.0,20,20,184024.0,63352.0,4.879608185485529,5.272956017801363,2.356309334289613,6.364524153030571,0.10104526671898206
6,4.0,4.6,6,0.38,0.48,2,0.2,0.3,20,20,1931.0,3188.0,1.0503401538816177,1.0204737687658492,0.758449234754823,1.3838905386379285,0.13546893205106408
6,4.0,4.6,6,0.38,0.48,3,0.3,0.4,20,20,8982.0,14113.0,1.0937982689014751,1.0962070831112487,0.9144178671975801,1.2066478021789477,0.066031523367678
6,4.0,4.6,6,0.38,0.48,4,0.4,0.6,20,20,18532.0,31275.0,1.0162961781662239,1.021511438424856,0.9099933122156134,1.0941530848897978,0.042153516459329604
6,4.0,4.6,6,0.38,0.48,5,0.6,1.0,20,20,28232.0,47768.0,1.0149065334662164,1.0047177621203405,0.9259648784331482,1.1258463839216644,0.03413727208323368
6,4.0,4.6,6,0.38,0.48,6,1.0,1.5,20,20,20230.0,34296.0,1.0133906758558076,1.0325920213371176,0.8798014368084138,1.0979991584996656,0.040272909042989795
6,4.0,4.6,6,0.38,0.48,7,1.5,2.0,20,20,9495.0,16774.0,0.9771864860211605,1.0010063457528136,0.7280764527074661,1.1297083075748346,0.05626709635692941
6,4.0,4.6,7,0.48,0.58,3,0.3,0.4,20,20,1116.0,989.0,1.9700859883854132,1.9673546364842336,1.4224902079771864,2.5623592168543423,0.38574743977670156
6,4.0,4.6,7,0.48,0.58,4,0.4,0.6,20,20,19905.0,26315.0,1.297522628768506,1.29569957988235,1.2259451558302874,1.384983329807502,0.05453597359949388
6,4.0,4.6,7,0.48,0.58,5,0.6,1.0,20,20,53513.0,76957.0,1.1897271164760155,1.1932759604231626,1.1058757861407598,1.2503463379170197,0.030052670336267462
6,4.0,4.6,7,0.48,0.58,6,1.0,1.5,20,20,48030.0,70273.0,1.1696746298719016,1.1914636972114765,0.9945888202418549,1.241260779347302,0.03124115726476675
6,4.0,4.6,7,0.48,0.58,7,1.5,2.0,20,20,27885.0,42573.0,1.1195622590003298,1.1688755812050504,0.8340720471487126,1.248361838701626,0.03900441016065108
6,4.0,4.6,8,0.58,0.7,4,0.4,0.6,0,15,63.0,25.0,nan,nan,nan,nan,nan
6,4.0,4.6,8,0.58,0.7,5,0.6,1.0,20,20,42157.0,31370.0,2.301477410749968,2.260547283087807,2.0599177560196416,2.5701456223217916,0.07702897122879178
6,4.0,4.6,8,0.58,0.7,6,1.0,1.5,20,20,211095.0,60963.0,5.846869511807535,5.920206931695797,5.036273976316865,6.525781051649777,0.1214169770207271
6,4.0,4.6,8,0.58,0.7,7,1.5,2.0,20,20,140912.0,53884.0,4.403554540882822,4.59978645612569,2.707773560957572,5.451537106705882,0.10129307059670727
7,4.6,5.5,6,0.38,0.48,2,0.2,0.3,0,0,0.0,1.0,nan,nan,nan,nan,nan
7,4.6,5.5,6,0.38,0.48,3,0.3,0.4,20,20,566.0,1277.0,0.7749875455088321,0.7373469300622162,0.5473292011206712,1.073856482447971,0.17413315359787732
7,4.6,5.5,6,0.38,0.48,4,0.4,0.6,20,20,1594.0,3961.0,0.6971801883598717,0.671300391366275,0.5740927043453351,0.8880228846675657,0.09237137889850651
7,4.6,5.5,6,0.38,0.48,5,0.6,1.0,20,20,2533.0,6169.0,0.7099618918861326,0.6898854507613517,0.5322304645380319,0.8966913525583322,0.07493315628051515
7,4.6,5.5,6,0.38,0.48,6,1.0,1.5,20,20,1753.0,4503.0,0.6769557395161294,0.6545611826343751,0.5051584959436438,0.909895765644617,0.08516182179559553
7,4.6,5.5,6,0.38,0.48,7,1.5,2.0,20,20,975.0,2224.0,0.7750158151374112,0.7553405385405715,0.5044014206406185,1.1540958291135663,0.1335053099773677
7,4.6,5.5,7,0.48,0.58,3,0.3,0.4,20,20,424.0,327.0,2.249314677793292,2.2855660317396653,1.383036153369438,4.001584603748907,0.7392880403128
7,4.6,5.5,7,0.48,0.58,4,0.4,0.6,20,20,8620.0,11606.0,1.2756993208560592,1.2792992608291258,1.09210989596387,1.4922421249601676,0.08112865784862165
7,4.6,5.5,7,0.48,0.58,5,0.6,1.0,20,20,22922.0,34025.0,1.1562555031097346,1.1476196486329893,1.0526266749062794,1.224974878698645,0.04426956984980627
7,4.6,5.5,7,0.48,0.58,6,1.0,1.5,20,20,19863.0,29873.0,1.1402943778680887,1.1570761695989713,0.973602768499793,1.2708207604596524,0.04682481278048611
7,4.6,5.5,7,0.48,0.58,7,1.5,2.0,20,20,11612.0,17933.0,1.1109509791753953,1.1253278313751975,0.8751378682656208,1.3001251646177796,0.05946785592315138
7,4.6,5.5,8,0.58,0.7,4,0.4,0.6,0,0,5.0,1.0,nan,nan,nan,nan,nan
7,4.6,5.5,8,0.58,0.7,5,0.6,1.0,20,20,12296.0,14880.0,1.415039425888456,1.4416832099186396,1.19709798868012,1.546853914217826,0.07721839551189247
7,4.6,5.5,8,0.58,0.7,6,1.0,1.5,20,20,44684.0,31930.0,2.3817833852527044,2.4281613287533403,2.088778889155936,2.562453277725324,0.07883547127036525
7,4.6,5.5,8,0.58,0.7,7,1.5,2.0,20,20,41184.0,27947.0,2.476619129980514,2.5950667537741516,1.8542513138473906,2.8408196041881557,0.086997356574567
8,5.5,6.535,7,0.48,0.58,5,0.6,1.0,0,0,0.0,15.0,nan,nan,nan,nan,nan
8,5.5,6.535,7,0.48,0.58,6,1.0,1.5,0,0,0.0,18.0,nan,nan,nan,nan,nan
8,5.5,6.535,7,0.48,0.58,7,1.5,2.0,0,0,0.0,23.0,nan,nan,nan,nan,nan
8,5.5,6.535,8,0.58,0.7,5,0.6,1.0,0,0,0.0,4.0,nan,nan,nan,nan,nan
8,5.5,6.535,8,0.58,0.7,6,1.0,1.5,0,0,0.0,27.0,nan,nan,nan,nan,nan
8,5.5,6.535,8,0.58,0.7,7,1.5,2.0,0,0,0.0,46.0,nan,nan,nan,nan,nan
